;genre;artist_name;track_name;popularity;acousticness;danceability;energy;key;loudness;mode;tempo
1043;Country;Chris Cagle;My Life's Been A Country Song;42;0.29;0.59;0.72;F#;-5.75;Major;133.99
1044;Country;Alan Jackson;Let It Be Christmas;41;0.81;0.63;0.34;G;-9.49;Major;97.59
1045;Country;Aaron Watson;Take You Home Tonight;41;0.1;0.63;0.89;A#;-4.29;Major;110.98
1046;Country;Sam Hunt;Come Over - Live From Spotify NYC;41;0.7;0.49;0.58;C#;-7.93;Major;86.81
1047;Country;Lefty Frizzell;Long Black Veil;44;0.83;0.56;0.16;E;-17.5;Major;63.05
1048;Country;Alan Jackson;I'll Try;47;0.12;0.58;0.46;F#;-7.93;Major;82.56
1049;Country;Dolly Parton;Rockin' Years;44;0.71;0.58;0.21;B;-15.67;Major;80.6
1050;Country;Dallas Smith;Tippin' Point;41;0.04;0.57;0.98;C#;-3.71;Major;146.01
1051;Country;Blackberry Smoke;Good One Comin' on;48;0.01;0.4;0.76;G;-5.12;Major;163.49
1052;Country;Tyler Reeve;Bud-Wiser;43;0.04;0.52;0.85;C#;-3.93;Major;163.96
1053;Country;Walker Hayes;Halloween;41;0.16;0.72;0.52;B;-7.34;Minor;85.97
1054;Country;Eddie Money;Shakin';49;0.03;0.64;0.89;A;-5.25;Major;113.45
1055;Country;Kenny Rogers;Lucille;52;0.72;0.65;0.36;F;-11.95;Major;142.46
1056;Country;Zac Brown Band;Overnight (feat. Trombone Shorty);42;0.14;0.71;0.52;A#;-7.82;Major;89.95
1057;Country;Kenny Chesney;Dust on the Bottle - Live;42;0.01;0.42;0.98;B;-5.8;Major;199.9
1058;Country;Tracy Lawrence;As Any Fool Can See;41;0.08;0.68;0.71;G;-8.66;Major;122.88
1059;Country;Josh Turner;I Pray My Way Out Of Trouble;42;0.43;0.54;0.47;E;-5.89;Major;104.87
1060;Country;Taj Mahal;Diving Duck Blues;55;0.81;0.6;0.27;G#;-11.63;Major;131.19
1061;Country;Scotty McCreery;Southern Belle;42;0.0;0.45;0.9;C;-5.44;Major;176.09
1062;Country;38 Special;Rockin' Into The Night;50;0.07;0.65;0.49;C;-12.71;Major;128.13
1063;Country;Toby Keith;Rum Is The Reason;42;0.27;0.76;0.72;B;-5.7;Major;107.5
1064;Country;The Highwaymen;The Road Goes On Forever;46;0.6;0.71;0.63;D;-9.91;Major;111.58
1065;Country;Aaron Watson;Vaquero;41;0.75;0.39;0.54;D;-7.73;Major;169.92
1066;Country;Zac Brown Band;Lance's Song;42;0.69;0.47;0.4;D#;-7.68;Major;153.89
1067;Country;Kip Moore;Sunburn;43;0.0;0.64;0.85;D;-4.84;Major;122.0
1068;Country;Brooks & Dunn;Indian Summer;43;0.4;0.63;0.57;A;-6.05;Major;94.0
1069;Country;Brad Paisley;Welcome to the Future;44;0.03;0.52;0.86;G;-5.86;Major;141.7
1070;Country;Justin Moore;When I Get Home;41;0.27;0.33;0.36;A#;-8.84;Major;86.42
1071;Country;Dierks Bentley;Light It Up;42;0.02;0.65;0.78;A#;-5.44;Major;106.96
1072;Country;Jamey Johnson;Macon;41;0.4;0.35;0.51;G;-9.86;Major;144.75
1073;Country;Kip Moore;Heart's Desire;43;0.0;0.65;0.54;D;-9.13;Major;80.0
1074;Country;William Clark Green;This Is Us;42;0.23;0.51;0.56;A;-7.13;Major;84.86
1075;Country;Montgomery Gentry;She Couldn't Change Me;41;0.0;0.67;0.82;F;-10.59;Major;117.44
1076;Country;Big Smo;Ain't Nothin' Free;43;0.01;0.53;0.56;E;-8.23;Minor;81.74
1077;Country;Miranda Lambert;You Wouldn't Know Me;41;0.07;0.52;0.82;C;-6.71;Major;105.82
1078;Country;Little Big Town;Can't Go Back;45;0.9;0.59;0.18;D#;-12.72;Major;121.94
1079;Country;Shenandoah;Sunday In The South;41;0.71;0.65;0.36;G;-12.54;Major;89.2
1080;Country;Marty Robbins;The Strawberry Roan;44;0.81;0.54;0.42;D#;-11.42;Major;167.34
1081;Country;Russell Dickerson;Blue Tacoma - Recorded at Sound Stage Studios Nashville;44;0.15;0.57;0.64;G#;-8.89;Major;159.75
1082;Country;Cal Smith;The Lord Knows I'm Drinking;44;0.12;0.67;0.5;A;-9.49;Major;88.91
1083;Country;Chase Rice;Party up (feat. Colt Ford);42;0.02;0.54;0.92;A;-6.05;Major;153.98
1084;Country;Josh Abbott Band;I've Been Known;42;0.1;0.4;0.84;A#;-5.75;Major;182.9
1085;Country;Blake Shelton;Doing It to Country Songs (feat. The Oak Ridge Boys);43;0.18;0.66;0.79;G;-5.44;Major;133.06
1086;Country;Dallas Smith;Wastin' gas;41;0.01;0.61;0.93;C#;-2.54;Major;126.92
1087;Country;Dolly Parton;The Bargain Store;46;0.91;0.72;0.36;G;-10.94;Major;96.64
1088;Country;Buddy Brown;Man Card;42;0.02;0.57;0.52;E;-7.61;Major;82.05
1089;Country;Jojo Mason;Future;55;0.05;0.66;0.57;G#;-6.57;Major;120.0
1090;Country;Keith Urban;I Told You So;44;0.01;0.63;0.84;C#;-5.88;Minor;106.0
1091;Country;Johnny Cash;Guess Things Happen That Way;46;0.82;0.56;0.41;A#;-11.8;Major;148.35
1092;Country;Alabama;Down Home;42;0.27;0.63;0.49;G;-11.66;Major;154.85
1093;Country;Dwight Yoakam;Sin City;0;0.33;0.59;0.19;G;-15.29;Major;83.53
1094;Country;Dwight Yoakam;I Sang Dixie;0;0.06;0.69;0.58;E;-5.19;Major;114.84
1095;Country;John Prine;Lonesome Friends of Science;44;0.8;0.7;0.23;C;-13.83;Major;129.8
1096;Country;Jake Owen;Apple Pie Moonshine;41;0.07;0.57;0.89;G;-2.92;Major;133.9
1097;Country;Aaron Watson;Be My Girl;41;0.2;0.68;0.52;G;-7.44;Major;127.99
1098;Country;Miranda Lambert;Look at Miss Ohio;41;0.3;0.55;0.47;C;-8.06;Major;122.02
1099;Country;Charlie Farley;Hungover on You;43;0.04;0.72;0.65;A;-6.41;Major;131.99
1100;Country;Turnpike Troubadours;The Hard Way;42;0.0;0.47;0.88;G;-5.25;Major;144.93
1101;Country;Colter Wall;Calgary Round-Up;46;0.57;0.75;0.37;A;-10.94;Major;120.22
1102;Country;Sam Hunt;Raised On It - Acoustic Mixtape;42;0.48;0.65;0.79;E;-4.4;Major;93.99
1103;Country;Kip Moore;Good Thing;43;0.0;0.81;0.63;E;-5.42;Major;119.02
1104;Comedy;Cheech & Chong;Mexican Americans (Jfl 2010);20;0.88;0.35;0.37;E;-16.02;Major;79.34
1105;Comedy;The Toilet Bowl Cleaners;Everybody Poops;19;0.93;0.49;0.18;C;-13.15;Major;116.17
1106;Comedy;Adam Sandler;Listenin' to the Radio;18;0.14;0.62;0.72;C;-6.27;Major;125.33
1107;Comedy;Andrew Norelli;My Computer Hates Me (Live);18;0.76;0.48;0.82;G#;-9.73;Major;80.36
1108;Comedy;Norm MacDonald;Stan + Lois;19;0.77;0.68;0.39;C;-15.07;Major;106.9
1109;Comedy;Todd Barry;Grammy Awards;18;0.89;0.63;0.4;F#;-15.97;Major;58.56
1110;Comedy;Doug Stanhope;You Ruined the Man Show;17;0.81;0.64;0.69;G;-7.84;Minor;81.7
1111;Comedy;Moshe Kasher;You Can't Win an Adult Fight (The End) - Live;19;0.79;0.67;0.9;D#;-2.56;Major;108.28
1112;Comedy;Paul F. Tompkins;Jazz;17;0.88;0.56;0.48;D;-8.51;Major;74.65
1113;Comedy;Alonzo Bodden;Check Engine Light;16;0.71;0.51;0.96;C#;-6.53;Major;57.15
1114;Comedy;George Lopez;Chicano Speak;16;0.86;0.39;0.78;D#;-13.28;Major;91.24
1115;Comedy;Sinbad;The Gospel Gang;16;0.79;0.6;0.76;A#;-7.26;Minor;102.06
1116;Comedy;David Spade;Vegas Problems;17;0.81;0.51;0.87;E;-7.06;Major;48.56
1117;Comedy;Lewis Black;Thank You And Goodnight;16;0.84;0.46;0.96;A;-11.69;Major;92.44
1118;Comedy;Todd Barry;Fruit;18;0.85;0.66;0.67;C#;-13.15;Major;48.92
1119;Comedy;Rodney Dangerfield;What's In A Name - 1966/Live At Upstairs At The Duplex;17;0.83;0.6;0.48;C#;-21.94;Minor;86.74
1120;Comedy;Bobcat Goldthwait;Cocaine in Movies;17;0.82;0.47;0.93;C#;-6.73;Minor;80.46
1121;Comedy;Marc Maron;China;18;0.9;0.62;0.62;G#;-10.48;Major;55.2
1122;Comedy;Eugene Mirman;Stalking, Bathroom;18;0.87;0.66;0.39;G;-12.47;Major;137.07
1123;Comedy;Kurt Metzger;Shitting, hair loss, shitting shitting.;18;0.93;0.46;0.88;B;-7.83;Minor;83.07
1124;Comedy;Norm MacDonald;The Twelve Days Of Christmas;20;0.84;0.58;0.41;F#;-11.26;Major;102.18
1125;Comedy;Andy Ritchie;Answer My Question;18;0.85;0.52;0.68;D;-7.5;Major;76.38
1126;Comedy;Felipe Esparza;Watching a Porno Together;17;0.77;0.52;0.36;C;-23.28;Major;111.33
1127;Comedy;George Carlin;Little Things We Share;19;0.85;0.48;0.84;F#;-16.15;Minor;85.71
1128;Comedy;Norm MacDonald;Gambling Sportscaster;20;0.87;0.64;0.63;F#;-9.86;Minor;88.8
1129;Comedy;Zach Galifianakis;One-Liners - Last Name (Jfl 1998);19;0.71;0.57;0.62;B;-17.25;Major;84.72
1130;Comedy;Jim Breuer;SNL Press Story;17;0.73;0.7;0.38;B;-13.99;Major;127.01
1131;Comedy;Paul Mooney;1-900-Blame-A-Nigger;16;0.8;0.57;0.41;E;-20.05;Major;135.91
1132;Comedy;Martin Lawrence;Cheaters;17;0.6;0.57;0.37;A;-23.23;Major;98.58
1133;Comedy;David Spade;Strip Club;17;0.8;0.53;0.9;E;-5.96;Major;110.64
1134;Comedy;Nick Thune;Born Young;17;0.54;0.34;0.74;G;-7.55;Major;63.12
1135;Comedy;Todd Barry;Movie In Neighborhood;18;0.92;0.57;0.43;C;-15.97;Minor;58.79
1136;Comedy;Lisa Lampanelli;The Luckiest Bitch;18;0.92;0.69;0.67;E;-9.32;Major;103.08
1137;Comedy;Jeff Foxworthy;Courtesy Sniff - Remastered;17;0.93;0.55;0.77;B;-10.58;Minor;72.49
1138;Comedy;Adam Sandler;Crazy Love;18;0.47;0.5;0.53;A;-6.85;Major;95.81
1139;Comedy;Paul F. Tompkins;Genetic Engineering;17;0.88;0.61;0.53;D;-9.26;Major;102.69
1140;Comedy;Katt Williams;Married vs. single;17;0.89;0.45;0.9;G#;-13.46;Major;113.66
1141;Comedy;Andrew Norelli;G'n'R N' Tatts (Live);19;0.77;0.54;0.77;C#;-10.5;Minor;98.83
1142;Comedy;Todd Barry;Fugazi;18;0.82;0.64;0.56;G;-13.48;Minor;85.66
1143;Comedy;Eugene Mirman;Some Jokes That Touch Upon Religion, Guitar Center;18;0.89;0.55;0.55;C#;-9.86;Minor;90.42
1144;Comedy;Todd Barry;Behind The Music;18;0.87;0.59;0.49;G#;-14.4;Minor;91.29
1145;Comedy;Demetri Martin;Invite Them Up;17;0.87;0.43;0.47;G;-13.97;Major;82.85
1146;Comedy;Stephen Lynch;In Defense of a Peepshow Girl;20;0.88;0.53;0.24;D;-10.36;Major;146.33
1147;Comedy;Lewis Black;Heaven's Gate;18;0.74;0.7;0.63;C#;-6.74;Major;94.25
1148;Comedy;Eugene Mirman;Contacting Celebrities On Facebook;18;0.91;0.55;0.64;C#;-9.97;Major;71.5
1149;Comedy;Todd Barry;Austin Complaint;19;0.85;0.48;0.95;A#;-13.17;Minor;92.11
1150;Comedy;Ryan Sickler;Cocaine Alligator;18;0.81;0.57;0.57;D;-10.03;Minor;84.74
1151;Comedy;Katt Williams;Pimp Decisions;16;0.88;0.44;0.86;G#;-13.1;Major;82.96
1152;Comedy;Katt Williams;On Being Short;16;0.91;0.57;0.97;C;-13.15;Major;108.71
1153;Comedy;George Lopez;Operation Chorizo;16;0.89;0.39;0.73;B;-13.66;Major;82.61
1154;Comedy;Sinbad;Getting Fired;16;0.76;0.55;0.87;C#;-8.15;Major;85.31
1155;Comedy;Paul F. Tompkins;Goth Girl;17;0.91;0.61;0.48;A;-8.45;Major;88.24
1156;Comedy;Martin Lawrence;Relationships;17;0.64;0.48;0.41;A;-22.55;Major;57.09
1157;Comedy;John Heffron;Who Sings That?;17;0.75;0.51;0.64;C#;-8.61;Minor;88.35
1158;Comedy;Paul F. Tompkins;Daylight Savings Time;17;0.8;0.59;0.54;F;-7.42;Major;84.95
1159;Comedy;Comedian Bob Marley;Lemon-Lime Einstein;17;0.84;0.71;0.95;G;-5.9;Major;77.79
1160;Comedy;Paul F. Tompkins;Alternative Pets;17;0.89;0.64;0.46;F#;-8.2;Major;85.87
1161;Comedy;Jerry Seinfeld;Education;18;0.92;0.73;0.21;D;-17.24;Minor;79.16
1162;Comedy;Andrew Dice Clay;Speedin';16;0.6;0.64;0.48;A#;-16.06;Major;91.13
1163;Comedy;Katt Williams;Commercial;17;0.89;0.39;0.88;D#;-14.32;Major;84.27
1164;Comedy;Alonzo Bodden;Still the Best;18;0.93;0.57;0.75;G#;-10.95;Major;91.25
1165;Comedy;Anjelah Johnson;Hollywood Homeless;16;0.8;0.65;0.57;F#;-14.94;Major;63.07
1166;Comedy;Myq Kaplan;Jesus and Grandmothers Again;17;0.88;0.59;0.88;C;-5.73;Major;68.08
1167;Comedy;Shane Mauss;Where Do Our Preferences Come From?;18;0.91;0.63;0.65;C;-7.9;Major;127.71
1168;Comedy;Whitney Cummings;Sports;18;0.86;0.35;0.94;D#;-5.07;Minor;86.75
1169;Comedy;Whitney Cummings;Yoga;18;0.87;0.43;0.98;C#;-5.16;Major;78.78
1170;Comedy;Todd Glass;Marijuana;17;0.86;0.47;0.8;F#;-5.93;Major;73.14
1171;Comedy;Tommy Ryman;Deaf Haircut;17;0.85;0.62;0.71;F;-8.15;Minor;94.51
1172;Comedy;Whitney Cummings;Allergy;17;0.83;0.56;0.92;A#;-4.9;Major;80.28
1173;Comedy;Anjelah Johnson;Rumors and Gossip;16;0.79;0.34;0.87;F#;-10.27;Major;161.14
1174;Comedy;Louis Katz;Masturbation/Internet Pornography;17;0.86;0.6;0.79;A;-6.03;Minor;80.18
1175;Comedy;Artie Lange;Over/Under;16;0.79;0.45;0.97;B;-8.01;Major;81.84
1176;Comedy;Anjelah Johnson;Valet;16;0.8;0.48;0.92;C#;-11.74;Minor;88.05
1177;Comedy;Steve Hofstetter;The Red Baron;18;0.85;0.49;0.48;D#;-17.69;Minor;86.57
1178;Comedy;Adam Ferrara;Marriage Anonymous;17;0.73;0.41;0.98;D#;-8.52;Minor;110.31
1179;Comedy;Shane Mauss;Gulp;17;0.92;0.52;0.5;F#;-14.28;Major;97.11
1180;Comedy;Tommy Ryman;Minnesota is Cold;17;0.78;0.62;0.84;G;-7.92;Major;82.56
1181;Comedy;Anjelah Johnson;We Outsmarted the Bad Guys;16;0.74;0.43;0.9;F#;-11.7;Minor;168.53
1182;Comedy;Polo Polo;Dos Viejos Amigos - En Vivo;29;0.7;0.51;0.88;G;-12.86;Major;87.52
1183;Comedy;Steve Hofstetter;The Flight Attendant is Half Full;18;0.84;0.62;0.58;D;-13.9;Major;102.53
1184;Comedy;Todd Glass;Words;17;0.82;0.52;0.76;B;-6.47;Major;87.63
1185;Comedy;Louis Katz;Date With a Pescatarian;17;0.81;0.61;0.85;D;-5.53;Minor;68.47
1186;Comedy;Artie Lange;Gay Cowboys;16;0.82;0.53;0.95;G#;-7.91;Minor;122.08
1187;Comedy;Steve Martin;Ramblin Man / Theme From Ramblin' Man;19;0.82;0.48;0.65;G#;-11.83;Major;150.68
1188;Comedy;Monty Python;Medical Love Song;25;0.59;0.49;0.48;D;-12.99;Major;136.74
1189;Comedy;Maria Bamford;Credit Test;19;0.76;0.49;0.94;C#;-8.89;Major;83.46
1190;Comedy;Maria Bamford;Arch Enemy From High School;19;0.76;0.51;0.85;C#;-8.6;Major;86.96
1191;Comedy;Lisa Landry;Advice;20;0.82;0.65;0.47;G;-11.86;Major;89.27
1192;Comedy;Maria Bamford;Dad;19;0.72;0.56;0.92;F#;-7.71;Major;113.66
1193;Comedy;Maria Bamford;Dale Carnegie;19;0.76;0.57;0.8;F;-9.23;Minor;134.94
1194;Comedy;Margaret Cho;Daughter Of Immigrants;18;0.88;0.51;0.38;C#;-22.22;Major;132.31
1195;Comedy;Rachel Feinstein;Thug tears;19;0.89;0.57;0.91;C#;-5.86;Major;116.31
1196;Comedy;Rodney Carrington;Dancing With A Man;18;0.84;0.52;0.46;E;-7.99;Major;96.42
1197;Comedy;"""Weird Al"" Yankovic";Good Enough for Now;20;0.05;0.66;0.41;D#;-13.02;Major;130.76
1198;Comedy;Maria Bamford;Depression;19;0.83;0.51;0.82;C;-7.49;Minor;85.47
1199;Comedy;Lewis Black;This Moment;18;0.84;0.52;0.85;C#;-9.2;Major;107.74
1200;Comedy;Franco Escamilla;12 de Junio Ruby Llega Tarde (En Vivo);27;0.83;0.6;0.65;B;-4.21;Minor;85.66
1201;Comedy;Lewis Black;Mom And Pop And Paul;16;0.83;0.58;0.73;A;-10.7;Major;80.24
1202;Comedy;Franco Escamilla;Nosotros Cantores;36;0.96;0.43;0.23;E;-11.89;Major;81.62
1203;Comedy;Lewis Black;Santa;18;0.89;0.55;0.86;A#;-10.47;Major;115.24
1204;Comedy;Richard Pryor;Just Us - Remastered;18;0.71;0.53;0.68;C#;-13.39;Major;92.02
1205;Comedy;Pablo Francisco;Infomercials;16;0.89;0.58;0.96;F#;-7.72;Major;118.13
1206;Comedy;Doug Stanhope;Strong Target;19;0.64;0.6;0.43;C#;-18.52;Major;91.22
1207;Comedy;Cheech & Chong;Medical Marijuana Blues;20;0.27;0.68;0.55;D;-6.44;Major;77.27
1208;Comedy;Jim Tews;Picture Day;18;0.9;0.66;0.54;G#;-11.87;Major;124.7
1209;Comedy;Michael Ian Black;Blood In My Stool;18;0.88;0.63;0.67;E;-11.06;Major;107.91
1210;Comedy;Larry The Cable Guy;My Family Is Weird - Remastered;17;0.98;0.49;0.68;C;-10.14;Major;68.51
1211;Comedy;Pablo Francisco;The Gym;16;0.84;0.51;0.96;F#;-7.84;Major;86.68
1212;Comedy;Michael Ian Black;Captain's Blog;19;0.82;0.49;0.65;F#;-14.16;Major;98.79
1213;Comedy;Lisa Lampanelli;Fan Appreciation;17;0.94;0.53;0.61;G;-10.7;Major;78.9
1214;Comedy;Felipe Esparza;Tuna Sandwich;17;0.83;0.46;0.45;C;-21.85;Major;117.62
1215;Alternative;MGMT;Kids;73;0.0;0.45;0.93;A;-3.87;Major;122.96
1216;Alternative;Florence + The Machine;Dog Days Are Over;66;0.04;0.49;0.81;G;-5.32;Major;149.95
1217;Alternative;Audioslave;Like a Stone;72;0.01;0.61;0.57;G;-5.48;Minor;107.85
1218;Alternative;3 Doors Down;Here Without You;72;0.05;0.54;0.55;A#;-6.73;Minor;144.02
1219;Alternative;Joji;WANTED U;66;0.1;0.3;0.71;G;-7.54;Major;82.98
1220;Alternative;Gorillaz;On Melancholy Hill;71;0.0;0.69;0.74;D;-5.81;Major;120.42
1221;Alternative;Two Door Cinema Club;What You Know;66;0.0;0.56;0.74;F#;-4.24;Minor;139.0
1222;Alternative;Ari Lennox;Shea Butter Baby (with J. Cole);68;0.13;0.7;0.61;C;-4.38;Major;155.17
1223;Alternative;Mazzy Star;Fade Into You;69;0.24;0.42;0.33;A;-13.93;Major;157.14
1224;Alternative;Frank Ocean;Pink Matter;61;0.95;0.4;0.25;B;-11.47;Minor;84.09
1225;Alternative;The Score;Legend;69;0.01;0.6;0.75;D;-3.27;Major;82.01
1226;Alternative;Steve Lacy;C U Girl;63;0.66;0.41;0.47;B;-8.91;Minor;100.0
1227;Alternative;Trevor Daniel;Falling;68;0.12;0.78;0.43;A#;-8.76;Minor;127.09
1228;Alternative;Nirvana;Lithium;65;0.0;0.68;0.65;G;-6.34;Major;123.24
1229;Alternative;Collective Soul;Shine;65;0.29;0.54;0.42;F#;-8.8;Major;150.13
1230;Alternative;Empire of the Sun;Walking On A Dream;71;0.26;0.87;0.7;F;-5.59;Minor;126.97
1231;Alternative;Five Finger Death Punch;Wrong Side of Heaven;64;0.01;0.48;0.93;E;-5.12;Minor;150.02
1232;Alternative;Hinder;Lips Of An Angel;68;0.03;0.48;0.77;D;-5.34;Major;129.05
1233;Alternative;X Ambassadors;Renegades;71;0.01;0.53;0.86;D;-6.0;Major;90.05
1234;Alternative;Alien Ant Farm;Smooth Criminal;70;0.0;0.65;0.96;A;-4.22;Minor;126.94
1235;Alternative;Puddle Of Mudd;She Hates Me;66;0.01;0.58;0.75;E;-5.43;Major;109.78
1236;Alternative;The Temper Trap;Sweet Disposition;62;0.07;0.53;0.82;D;-6.81;Major;129.14
1237;Alternative;Alice In Chains;Rooster;65;0.03;0.27;0.55;A#;-8.46;Minor;144.41
1238;Alternative;Foo Fighters;Learn to Fly;71;0.0;0.47;0.92;E;-4.03;Major;136.0
1239;Alternative;Jhene Aiko;While We're Young;67;0.11;0.45;0.79;D;-6.01;Major;127.64
1240;Alternative;Slipknot;Before I Forget;71;0.02;0.29;0.97;F#;-3.0;Minor;134.72
1241;Alternative;Oliver Tree;All That;63;0.07;0.73;0.57;C#;-5.92;Major;134.87
1242;Alternative;Young the Giant;Superposition;68;0.0;0.59;0.7;G;-5.42;Major;170.0
1243;Alternative;Avenged Sevenfold;Nightmare;68;0.0;0.55;0.95;D;-4.93;Major;129.98
1244;Alternative;Bush;Glycerine;63;0.04;0.44;0.34;F;-11.44;Major;114.24
1245;Alternative;Joji;R.I.P. (feat. Trippie Redd);65;0.62;0.72;0.52;B;-9.65;Minor;99.28
1246;Alternative;Three Days Grace;I Hate Everything About You;70;0.01;0.5;0.83;F#;-5.16;Minor;89.34
1247;Alternative;Kiana Ledé;EX;70;0.23;0.76;0.54;A;-7.02;Minor;73.51
1248;Alternative;Five Finger Death Punch;Jekyll and Hyde;63;0.0;0.54;0.96;F#;-4.04;Major;155.02
1249;Alternative;Kid Rock;Picture (feat. Sheryl Crow);64;0.17;0.69;0.5;G;-7.33;Major;97.94
1250;Alternative;311;Amber;65;0.12;0.66;0.73;E;-8.64;Minor;166.16
1251;Alternative;Kali Uchis;After The Storm (feat. Tyler, The Creator & Bootsy Collins);67;0.3;0.7;0.66;E;-6.77;Minor;79.64
1252;Alternative;Summer Walker;Session 32;65;0.89;0.57;0.12;C#;-13.96;Major;115.43
1253;Alternative;The 1975;TOOTIMETOOTIMETOOTIME;69;0.21;0.67;0.8;G#;-5.93;Major;114.98
1254;Alternative;The Wallflowers;One Headlight;69;0.0;0.7;0.56;D;-9.04;Major;107.53
1255;Alternative;Harvey Danger;Flagpole Sitta;60;0.0;0.35;0.9;G;-4.12;Major;145.01
1256;Alternative;Saving Abel;Addicted;64;0.0;0.51;0.86;G;-4.15;Major;138.02
1257;Alternative;Freddie Gibbs;Palmolive (feat. Pusha T & Killer Mike);64;0.6;0.33;0.6;C;-7.57;Major;168.46
1258;Alternative;The Goo Goo Dolls;Slide;68;0.01;0.4;0.84;G#;-4.48;Major;112.42
1259;Alternative;Linkin Park;One Step Closer;70;0.0;0.49;0.97;A;-4.42;Major;95.14
1260;Alternative;Still Woozy;Cooks;64;0.45;0.36;0.58;G;-10.53;Major;78.03
1261;Alternative;System Of A Down;B.Y.O.B.;71;0.01;0.56;0.98;C#;-2.69;Minor;101.42
1262;Alternative;Disturbed;Stricken;68;0.0;0.4;0.97;G#;-2.94;Major;173.88
1263;Alternative;Weezer;Buddy Holly;68;0.0;0.55;0.91;G#;-4.56;Major;121.16
1264;Alternative;Joji;Demons;65;0.42;0.46;0.38;D;-11.35;Minor;164.49
1265;Alternative;Still Woozy;Lucy;64;0.39;0.65;0.54;F#;-12.02;Minor;84.47
1266;Alternative;Frank Ocean;Nikes;68;0.69;0.54;0.39;G#;-9.64;Major;137.81
1267;Alternative;DaniLeigh;Lil Bebe (feat. Lil Baby) - Remix;67;0.05;0.86;0.48;F;-5.52;Minor;136.0
1268;Alternative;Young the Giant;Cough Syrup;67;0.03;0.53;0.72;B;-7.31;Minor;128.98
1269;Alternative;Foo Fighters;Best of You;71;0.0;0.37;0.94;C#;-5.12;Minor;130.2
1270;Alternative;The Verve;Bitter Sweet Symphony;75;0.03;0.36;0.92;A;-6.01;Major;171.18
1271;Alternative;Cautious Clay;Cold War;65;0.27;0.65;0.47;C#;-10.38;Minor;77.08
1272;Alternative;Shoffy;Cool Again;71;0.44;0.77;0.45;B;-6.86;Major;90.06
1273;Alternative;James Blake;Mile High (feat. Travis Scott & Metro Boomin);67;0.4;0.75;0.37;F#;-9.85;Minor;114.94
1274;Alternative;Lifehouse;Hanging By A Moment;63;0.0;0.53;0.85;C#;-4.95;Major;124.58
1275;Alternative;Sum 41;Fat Lip;70;0.0;0.57;0.91;A;-5.18;Major;98.08
1276;Alternative;Linkin Park;Bleed It Out;70;0.11;0.53;0.97;C#;-3.65;Minor;140.13
1277;Alternative;AFI;Miss Murder;67;0.0;0.31;0.88;C#;-4.49;Major;143.53
1278;Alternative;Slipknot;The Devil In I;68;0.01;0.4;0.94;A;-2.87;Minor;92.03
1279;Alternative;Shinedown;Second Chance;64;0.0;0.46;0.8;C;-4.5;Minor;100.01
1280;Alternative;Crossfade;Cold;64;0.0;0.45;0.81;D;-5.55;Minor;147.97
1281;Alternative;Modest Mouse;Float On;69;0.01;0.65;0.89;F#;-4.81;Major;100.97
1282;Alternative;Third Eye Blind;Jumper - 1998 Edit;65;0.01;0.6;0.54;C;-9.23;Major;91.11
1283;Alternative;Joji;COME THRU;63;0.16;0.66;0.6;C;-8.21;Major;77.03
1284;Alternative;Franz Ferdinand;Take Me Out;71;0.0;0.28;0.68;A;-8.82;Major;104.55
1285;Alternative;Pearl Jam;Jeremy;70;0.04;0.28;0.85;D;-6.47;Major;108.81
1286;Alternative;Frank Ocean;Novacane;67;0.07;0.76;0.51;D#;-9.21;Major;93.5
1287;Alternative;Doja Cat;Tia Tamera (feat. Rico Nasty);65;0.02;0.81;0.68;C;-4.59;Major;119.87
1288;Alternative;My Darkest Days;Porn Star Dancing;63;0.02;0.47;0.92;D;-3.4;Major;160.03
1289;Alternative;3 Doors Down;When I'm Gone;66;0.01;0.5;0.77;G;-5.66;Major;74.07
1290;Alternative;Five Finger Death Punch;Gone Away;62;0.0;0.5;0.78;A#;-6.48;Major;106.02
1291;Alternative;Staind;It's Been Awhile;62;0.0;0.51;0.77;F#;-4.05;Major;116.53
1292;Alternative;Foo Fighters;All My Life;69;0.0;0.58;0.6;F;-5.7;Major;167.78
1293;Alternative;Shinedown;45;63;0.0;0.45;0.66;G;-4.49;Major;152.13
1294;Alternative;The Strokes;Last Nite;65;0.02;0.62;0.9;C;-5.71;Major;104.06
1295;Alternative;Godsmack;I Stand Alone;64;0.0;0.21;0.93;C;-4.48;Major;169.22
1296;Alternative;Saliva;Click Click Boom;66;0.0;0.61;0.94;F#;-2.94;Major;95.96
1297;Alternative;Three Days Grace;Riot;66;0.01;0.18;0.95;G#;-3.89;Major;196.58
1298;Alternative;System Of A Down;Aerials;70;0.0;0.36;0.92;C;-4.22;Minor;79.34
1299;Alternative;Audioslave;Show Me How to Live;68;0.0;0.43;0.85;A;-3.87;Major;89.4
1300;Alternative;Beck;Loser;66;0.03;0.66;0.63;F#;-10.4;Minor;85.44
1301;Alternative;Linkin Park;Crawling;70;0.05;0.58;0.7;E;-5.57;Major;105.08
1302;Alternative;Weezer;Beverly Hills;66;0.09;0.69;0.82;F;-3.76;Major;87.9
1303;Alternative;Drowning Pool;Bodies;69;0.0;0.66;0.93;E;-3.4;Minor;130.94
1304;Alternative;Live;Lightning Crashes;62;0.28;0.4;0.43;B;-9.29;Major;93.7
